YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	5.	29.	0.	15.	0.00	0.00	0.00	0.00	0.00	8.09	8.09	77.65	2.75	5.41	0.00	0.00
2022.	5.	29.	0.	30.	0.00	0.00	0.00	0.00	0.00	7.93	7.93	78.73	2.68	5.31	0.00	0.00
2022.	5.	29.	0.	45.	0.00	0.00	0.00	0.00	0.00	7.79	7.79	79.71	2.63	5.25	0.00	0.00
2022.	5.	29.	1.	0.	0.00	0.00	0.00	0.00	0.00	7.64	7.64	80.73	2.56	5.14	0.00	0.00
2022.	5.	29.	1.	15.	0.00	0.00	0.00	0.00	0.00	7.48	7.48	81.88	2.49	5.06	0.00	0.00
2022.	5.	29.	1.	30.	0.00	0.00	0.00	0.00	0.00	7.33	7.33	83.20	2.43	5.02	0.00	0.00
2022.	5.	29.	1.	45.	0.00	0.00	0.00	0.00	0.00	7.19	7.19	84.69	2.39	4.98	0.00	0.00
2022.	5.	29.	2.	0.	0.00	0.00	0.00	0.00	0.00	7.06	7.06	86.16	2.35	4.92	0.00	0.00
2022.	5.	29.	2.	15.	0.00	0.00	0.00	0.00	0.27	7.02	7.02	87.32	2.31	4.82	0.00	0.00
2022.	5.	29.	2.	30.	0.00	0.00	0.00	0.00	0.27	6.99	6.99	88.58	2.28	4.60	0.00	0.00
2022.	5.	29.	2.	45.	0.00	0.00	0.00	0.00	0.27	6.87	6.87	90.47	2.17	4.41	0.00	0.00
2022.	5.	29.	3.	0.	0.00	0.00	0.00	0.00	0.27	6.72	6.72	92.27	1.97	4.17	0.00	0.00
2022.	5.	29.	3.	15.	0.00	0.00	0.00	0.00	0.98	6.90	6.90	92.27	1.83	3.87	0.00	0.00
2022.	5.	29.	3.	30.	0.00	0.00	0.00	0.00	0.98	7.03	7.03	92.77	1.86	3.55	0.00	0.00
2022.	5.	29.	3.	45.	0.00	0.00	0.00	0.00	0.98	7.02	7.02	94.10	1.85	3.52	0.00	0.00
2022.	5.	29.	4.	0.	0.00	0.00	0.00	0.00	0.98	6.97	6.97	95.51	1.81	3.49	0.00	0.00
2022.	5.	29.	4.	15.	2.22	43.02	0.00	0.00	1.00	6.99	6.99	96.54	1.81	3.52	0.00	0.00
2022.	5.	29.	4.	30.	2.22	43.02	0.00	0.00	1.00	7.07	7.07	97.05	1.97	3.67	0.00	0.00
2022.	5.	29.	4.	45.	8.91	87.58	0.00	0.00	1.00	7.13	7.13	97.44	2.03	3.66	0.01	0.00
2022.	5.	29.	5.	0.	21.44	171.14	0.00	0.01	1.00	7.23	7.23	97.37	1.98	3.48	0.01	0.00
2022.	5.	29.	5.	15.	36.80	237.78	0.00	0.01	1.00	7.31	7.31	97.13	1.94	3.36	0.02	0.00
2022.	5.	29.	5.	30.	69.37	283.93	0.00	0.03	0.79	7.40	7.40	96.60	1.92	3.28	0.01	0.00
2022.	5.	29.	5.	45.	104.46	329.19	0.00	0.03	0.62	7.53	7.53	95.86	1.94	3.30	0.02	0.00
2022.	5.	29.	6.	0.	141.77	373.68	0.00	0.03	0.50	7.70	7.70	94.99	1.97	3.35	0.00	0.00
2022.	5.	29.	6.	15.	180.76	441.91	0.00	0.01	0.54	7.88	7.88	94.12	2.03	3.40	0.01	0.00
2022.	5.	29.	6.	30.	183.89	488.09	0.00	0.00	0.70	8.06	8.06	93.22	2.18	3.58	0.00	0.00
2022.	5.	29.	6.	45.	188.45	532.84	0.00	0.01	0.80	8.24	8.24	92.62	2.28	3.71	0.01	0.00
2022.	5.	29.	7.	0.	194.26	576.34	0.00	0.01	0.87	8.40	8.40	92.46	2.18	3.58	0.01	0.00
2022.	5.	29.	7.	15.	233.90	641.51	0.00	0.03	0.76	8.57	8.57	92.20	2.14	3.48	0.04	0.00
2022.	5.	29.	7.	30.	266.41	684.57	0.00	0.05	0.61	8.80	8.80	91.44	2.08	3.41	0.02	0.00
2022.	5.	29.	7.	45.	275.05	725.75	0.01	0.07	0.57	9.10	9.10	90.17	2.19	3.61	0.05	0.00
2022.	5.	29.	8.	0.	262.81	765.30	0.01	0.08	0.63	9.37	9.37	88.17	2.39	3.93	0.02	0.00
2022.	5.	29.	8.	15.	207.32	822.97	0.06	0.12	0.85	9.44	9.44	87.32	2.50	4.13	0.05	0.00
2022.	5.	29.	8.	30.	148.61	859.97	0.08	0.10	0.95	9.41	9.41	87.44	2.74	4.63	0.03	0.00
2022.	5.	29.	8.	45.	125.94	894.78	0.08	0.07	1.00	9.29	9.29	88.38	3.22	5.57	0.05	0.00
2022.	5.	29.	9.	0.	134.81	927.68	0.05	0.04	1.00	9.24	9.24	87.86	3.44	6.01	0.01	0.00
2022.	5.	29.	9.	15.	628.89	973.93	0.00	0.00	0.52	9.93	9.93	85.36	3.09	5.27	0.01	0.00
2022.	5.	29.	9.	30.	462.39	1002.35	0.00	0.01	0.85	10.05	10.05	85.60	3.12	5.16	0.01	0.00
2022.	5.	29.	9.	45.	329.91	1028.42	0.00	0.01	1.00	9.68	9.68	87.87	3.10	5.22	0.02	0.00
2022.	5.	29.	10.	0.	227.19	1052.43	0.00	0.01	1.00	9.24	9.24	90.32	2.79	4.74	0.03	0.00
2022.	5.	29.	10.	15.	181.91	1084.09	0.00	0.00	1.00	9.02	9.02	92.70	2.53	4.25	0.04	0.00
2022.	5.	29.	10.	30.	158.23	1102.00	0.00	0.01	1.00	8.92	8.92	94.59	2.48	4.15	0.05	0.00
2022.	5.	29.	10.	45.	146.45	1117.54	0.00	0.03	1.00	8.90	8.90	95.93	2.61	4.44	0.07	0.00
2022.	5.	29.	11.	0.	145.09	1131.03	0.00	0.07	1.00	9.01	9.01	95.74	2.86	4.91	0.03	0.00
2022.	5.	29.	11.	15.	608.90	1145.95	0.01	0.02	0.52	9.90	9.90	91.48	2.77	4.66	0.02	0.00
2022.	5.	29.	11.	30.	772.59	1152.12	0.01	0.02	0.20	10.64	10.64	86.14	2.60	4.13	0.01	0.00
