YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	12.	30.	0.	15.	0.00	0.00	0.00	0.00	0.00	6.06	6.06	92.38	4.37	8.35	0.00	0.00
2022.	12.	30.	0.	30.	0.00	0.00	0.00	0.00	0.00	5.98	5.98	92.28	4.59	8.78	0.00	0.00
2022.	12.	30.	0.	45.	0.00	0.00	0.00	0.00	0.00	5.93	5.93	92.18	4.75	9.08	0.00	0.00
2022.	12.	30.	1.	0.	0.00	0.00	0.00	0.00	0.00	5.89	5.89	92.11	4.86	9.27	0.00	0.00
2022.	12.	30.	1.	15.	0.00	0.00	0.00	0.00	0.00	5.85	5.85	92.18	4.94	9.40	0.00	0.00
2022.	12.	30.	1.	30.	0.00	0.00	0.00	0.00	0.00	5.81	5.81	92.21	5.02	9.54	0.00	0.00
2022.	12.	30.	1.	45.	0.00	0.00	0.00	0.00	0.00	5.78	5.78	92.28	5.02	9.54	0.00	0.00
2022.	12.	30.	2.	0.	0.00	0.00	0.00	0.00	0.00	5.71	5.71	92.68	4.86	9.25	0.00	0.00
2022.	12.	30.	2.	15.	0.00	0.00	0.00	0.00	0.00	5.65	5.65	93.02	4.79	9.11	0.00	0.00
2022.	12.	30.	2.	30.	0.00	0.00	0.00	0.00	0.00	5.59	5.59	93.21	4.68	8.93	0.00	0.00
2022.	12.	30.	2.	45.	0.00	0.00	0.00	0.00	0.00	5.51	5.51	93.45	4.52	8.66	0.00	0.00
2022.	12.	30.	3.	0.	0.00	0.00	0.00	0.00	0.00	5.42	5.42	93.67	4.44	8.53	0.00	0.00
2022.	12.	30.	3.	15.	0.00	0.00	0.00	0.00	0.00	5.34	5.34	93.69	4.35	8.40	0.00	0.00
2022.	12.	30.	3.	30.	0.00	0.00	0.00	0.00	0.00	5.29	5.29	93.38	4.28	8.32	0.00	0.00
2022.	12.	30.	3.	45.	0.00	0.00	0.00	0.00	0.00	5.27	5.27	92.84	4.29	8.36	0.00	0.00
2022.	12.	30.	4.	0.	0.00	0.00	0.00	0.00	0.00	5.24	5.24	92.41	4.27	8.36	0.00	0.00
