YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	4.	2.	0.	15.	0.00	0.00	0.00	0.84	1.00	-0.54	-0.54	97.53	4.83	8.99	0.10	11.91
2022.	4.	2.	0.	30.	0.00	0.00	0.00	0.89	1.00	-0.54	-0.54	97.44	4.87	9.04	0.09	11.69
2022.	4.	2.	0.	45.	0.00	0.00	0.00	0.91	1.00	-0.58	-0.58	97.38	4.90	9.07	0.09	11.45
2022.	4.	2.	1.	0.	0.00	0.00	0.00	0.91	1.00	-0.58	-0.58	97.56	4.91	9.10	0.09	11.27
2022.	4.	2.	1.	15.	0.00	0.00	0.00	0.91	1.00	-0.62	-0.62	97.70	4.96	9.15	0.09	14.26
2022.	4.	2.	1.	30.	0.00	0.00	0.00	0.91	1.00	-0.67	-0.67	97.11	4.96	9.14	0.08	17.85
2022.	4.	2.	1.	45.	0.00	0.00	0.00	0.91	1.00	-0.68	-0.68	96.83	4.92	9.05	0.07	17.74
2022.	4.	2.	2.	0.	0.00	0.00	0.00	0.91	1.00	-0.69	-0.69	96.71	4.92	9.00	0.06	17.61
2022.	4.	2.	2.	15.	0.00	0.00	0.00	0.67	1.00	-0.70	-0.70	96.65	4.90	8.95	0.06	17.47
2022.	4.	2.	2.	30.	0.00	0.00	0.00	0.67	1.00	-0.73	-0.73	96.43	4.84	8.84	0.05	17.33
2022.	4.	2.	2.	45.	0.00	0.00	0.00	0.67	1.00	-0.72	-0.72	96.18	4.75	8.70	0.05	17.16
2022.	4.	2.	3.	0.	0.00	0.00	0.00	0.67	1.00	-0.73	-0.73	96.04	4.74	8.65	0.04	17.00
2022.	4.	2.	3.	15.	0.00	0.00	0.00	0.74	1.00	-0.75	-0.75	95.96	4.70	8.58	0.04	17.06
2022.	4.	2.	3.	30.	0.00	0.00	0.00	0.74	1.00	-0.79	-0.79	95.99	4.66	8.53	0.04	16.74
2022.	4.	2.	3.	45.	0.00	0.00	0.00	0.74	1.00	-0.79	-0.79	95.90	4.62	8.47	0.04	16.48
2022.	4.	2.	4.	0.	0.00	0.00	0.00	0.74	1.00	-0.82	-0.82	95.73	4.58	8.42	0.04	16.30
2022.	4.	2.	4.	15.	0.00	0.00	0.00	1.00	1.00	-0.84	-0.84	95.64	4.55	8.36	0.04	16.12
2022.	4.	2.	4.	30.	0.00	0.00	0.00	1.00	1.00	-0.86	-0.86	95.59	4.51	8.32	0.04	15.94
2022.	4.	2.	4.	45.	0.00	0.00	0.00	1.00	1.00	-0.89	-0.89	95.47	4.51	8.31	0.04	15.76
2022.	4.	2.	5.	0.	0.00	0.00	0.00	1.00	1.00	-0.89	-0.89	95.31	4.49	8.28	0.04	15.58
2022.	4.	2.	5.	15.	0.00	0.00	0.15	1.00	1.00	-0.91	-0.91	95.27	4.46	8.25	0.04	15.39
2022.	4.	2.	5.	30.	0.00	0.00	0.15	1.00	1.00	-0.91	-0.91	95.10	4.48	8.27	0.03	15.21
2022.	4.	2.	5.	45.	0.00	0.00	0.15	1.00	1.00	-0.92	-0.92	94.99	4.42	8.16	0.03	15.02
2022.	4.	2.	6.	0.	0.00	0.00	0.15	1.00	1.00	-0.92	-0.92	94.88	4.38	8.09	0.02	14.84
2022.	4.	2.	6.	15.	20.06	183.39	0.11	1.00	1.00	-0.87	-0.87	94.60	4.39	8.07	0.02	14.62
2022.	4.	2.	6.	30.	20.06	183.39	0.11	1.00	1.00	-0.80	-0.80	94.18	4.42	8.05	0.02	14.40
2022.	4.	2.	6.	45.	38.36	307.02	0.05	1.00	1.00	-0.74	-0.74	94.07	4.43	8.05	0.02	14.14
